head,tail,relation,score
open-mpi,单机多卡,使用安装,0.9929801821708679
open-mpi,多机多卡,使用安装,0.9930424690246582
4.0.3,MindSpore,版本,0.9974000453948975
4.0.3,高性能消息传递库,版本,0.9830348491668701
4.0.3,单机多卡,版本,0.9893286824226379
4.0.3,多机多卡,版本,0.9751700758934021
MindSpore,高性能消息传递库,使用安装,0.992706835269928
MindSpore,单机多卡,使用安装,0.9928773045539856
MindSpore,多机多卡,使用安装,0.9929084777832031
单机多卡,多机多卡,创建或使用关联,0.8521596193313599
TensorR,tensorrt,工具安装,0.9931341409683228
TensorR,7.2.2,版本,0.9973887801170349
TensorR,MindSpore,工具安装,0.992641270160675
TensorR,理SDK,工具安装,0.9920485615730286
TensorR,Servin,工具安装,0.9929267764091492
tensorrt,7.2.2,版本,0.9973863959312439
tensorrt,MindSpore,工具安装,0.9930476546287537
tensorrt,理SDK,工具安装,0.9928967356681824
tensorrt,Servin,工具安装,0.9924213290214539
7.2.2,MindSpore,版本,0.9973975419998169
7.2.2,理SDK,版本,0.997398853302002
7.2.2,Servin,版本,0.9974036812782288
MindSpore,理SDK,工具安装,0.9915868043899536
MindSpore,Servin,工具安装,0.9930958151817322
理SDK,Servin,工具安装,0.9929323196411133
MindSpore,GPU,工具安装,0.8620834946632385
MindSpore,CUDA,工具安装,0.8469312191009521
MindSpore,10.,版本,0.9970535039901733
MindSpore,.,版本,0.9973798394203186
MindSpore,https://developer.nvidia.com/cuda-toolkit-archive,使用参考,0.9134319424629211
MindSpore,https://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html,使用参考,0.8859912753105164
GPU,CUDA,工具安装,0.8281967043876648
GPU,10.,版本,0.9970397353172302
GPU,.,版本,0.9973745346069336
GPU,https://developer.nvidia.com/cuda-toolkit-archive,使用参考,0.9082887768745422
GPU,https://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html,使用参考,0.8815081715583801
CUDA,10.,版本,0.997056245803833
CUDA,.,版本,0.9973843693733215
CUDA,https://developer.nvidia.com/cuda-toolkit-archive,使用参考,0.9025717973709106
CUDA,https://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html,使用参考,0.8771585822105408
10.,.,版本,0.9972317814826965
10.,https://developer.nvidia.com/cuda-toolkit-archive,版本,0.8920119404792786
10.,https://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html,版本,0.8721770644187927
.,https://developer.nvidia.com/cuda-toolkit-archive,版本,0.8845916986465454
https://developer.nvidia.com/cuda-toolkit-archive,https://docs.nvidia.com/cuda/cuda-installation-guide-linux/index.html,使用参考,0.8496947288513184
Linux,l,安装,0.978501558303833
u,nfi,创建或使用关联,0.8070847988128662
nfi,l,安装,0.9830927848815918
l,e方,安装,0.8695369362831116
CUDA,依赖,使用安装,0.9931949377059937
CUDA,命令,使用安装,0.9918597340583801
依赖,命令,创建或使用关联,0.9850834608078003
10,418.3,版本,0.9973537921905518
10,9,版本,0.9969812035560608
10,50.80.0,版本,0.9973034858703613
10,idia,版本,0.9955968260765076
10,CUDA,版本,0.9955322742462158
10,驱动,版本,0.8485854864120483
版本,418.3,版本,0.9815845489501953
版本,9,版本,0.8928708434104919
版本,50.80.0,版本,0.9407572150230408
版本,idia,使用安装,0.9930945634841919
版本,CUDA,使用安装,0.9931053519248962
版本,驱动,创建或使用关联,0.9629300236701965
版本,系统,创建或使用关联,0.9478447437286377
418.3,9,版本,0.997334361076355
418.3,50.80.0,版本,0.9973239898681641
418.3,idia,版本,0.997398853302002
418.3,CUDA,版本,0.9973756074905396
418.3,驱动,版本,0.9445906281471252
418.3,系统,版本,0.898120105266571
9,50.80.0,版本,0.997336208820343
9,idia,版本,0.9973703622817993
9,CUDA,版本,0.9973450303077698
9,系统,版本,0.8704673647880554
50.80.0,idia,版本,0.9973854422569275
50.80.0,CUDA,版本,0.9968885779380798
50.80.0,驱动,版本,0.8798897862434387
50.80.0,系统,版本,0.8080111742019653
idia,CUDA,工具安装,0.9109336733818054
idia,驱动,使用安装,0.9928145408630371
idia,系统,使用安装,0.9916858077049255
CUDA,驱动,使用安装,0.9921411275863647
CUDA,系统,使用安装,0.9907655715942383
驱动,系统,创建或使用关联,0.930196225643158
命令,CUDA,使用安装,0.9933122992515564
命令,11.1,版本,0.8281125426292419
CUDA,11.1,版本,0.9973775148391724
wget,"https://developer.download.nvidia.com/compute/cuda/11.1.1/local_installers/cuda_11.1.1_455.32.00_linux.run
",编译安装,0.9249695539474487
命令,CUDA,使用安装,0.9932992458343506
命令,10.1,版本,0.8598794937133789
CUDA,10.1,版本,0.9973528385162354
wget,"https://developer.download.nvidia.com/compute/cuda/10.1/Prod/local_installers/cuda_10.1.243_418.87.00_linux.run
",编译安装,0.9312604665756226
._418.87.,ux.run,使用参考,0.9095537662506104
CUDA,cuDN,工具安装,0.9770441651344299
CUDA,https://developer.nvidia.com/zh-cn/cudnn,使用参考,0.940140962600708
CUDA,10,版本,0.9972959160804749
CUDA,cuCUDA,工具安装,0.8797665238380432
CUDA,.,版本,0.9964454770088196
CUDA,版本,使用安装,0.9858132004737854
CUDA,命令,使用安装,0.978984534740448
cuDN,https://developer.nvidia.com/zh-cn/cudnn,使用参考,0.9529569149017334
cuDN,10,版本,0.9972526431083679
cuDN,cuCUDA,工具安装,0.9561777710914612
cuDN,.,版本,0.994821310043335
cuDN,版本,使用安装,0.9896590113639832
cuDN,命令,使用安装,0.9831579923629761
https://developer.nvidia.com/zh-cn/cudnn,cuCUDA,使用参考,0.8915169835090637
https://developer.nvidia.com/zh-cn/cudnn,.,版本,0.959725022315979
https://developer.nvidia.com/zh-cn/cudnn,版本,详情参考,0.885050892829895
https://developer.nvidia.com/zh-cn/cudnn,命令,详情参考,0.9061564207077026
10,cuCUDA,版本,0.9966919422149658
10,.,版本,0.9971281886100769
10,版本,版本,0.9111478328704834
10,命令,版本,0.9292297959327698
cuCUDA,.,版本,0.9927430152893066
cuCUDA,版本,使用安装,0.8829396963119507
cuCUDA,命令,使用安装,0.8607813119888306
sudo chmod a+r /usr/loca,"l/cuda-11.1/include/cudnn.h /usr/local/cuda-11.1/lib64/libcudnn*
",编译安装,0.9735861420631409
CUDA,版本,使用安装,0.9922399520874023
CUDA,路径,使用安装,0.9927477240562439
CUDA,命令,使用安装,0.9920827150344849
CUDA,/usr/local/cuda,使用参考,0.9669352173805237
版本,路径,创建或使用关联,0.9664955139160156
版本,命令,创建或使用关联,0.9661720395088196
版本,/usr/local/cuda,详情参考,0.9610220789909363
路径,命令,创建或使用关联,0.9625676870346069
路径,/usr/local/cuda,详情参考,0.9108035564422607
命令,/usr/local/cuda,详情参考,0.965218722820282
Python,https://www.python.org/,使用参考,0.9561797380447388
Conda,Python,工具安装,0.9929229021072388
niconda3-py,37_4.,编译安装,0.9643813967704773
niconda3-py,10.,版本,0.9973775148391724
niconda3-py,3-Linux-x86_64,编译安装,0.9122903347015381
37_4.,10.,版本,0.995586633682251
37_4.,3-Linux-x86_64,编译安装,0.98967045545578
10.,3-Linux-x86_64,版本,0.9965811371803284
iniconda,3/e,编译安装,0.9630936980247498
iniconda,t,使用参考,0.9724379777908325
iniconda,c,工具安装,0.9909512996673584
iniconda,/,使用参考,0.9728560447692871
iniconda,p,工具安装,0.9912368059158325
iniconda,r,使用参考,0.9714105725288391
iniconda,o,工具安装,0.9885155558586121
iniconda,f,使用参考,0.9714581370353699
iniconda,i,工具安装,0.9875685572624207
iniconda,le.d/co,使用参考,0.9728701710700989
iniconda,n,工具安装,0.9903684854507446
iniconda,d,使用参考,0.9725947380065918
iniconda,a,工具安装,0.9921733140945435
iniconda,.,使用参考,0.9716687798500061
iniconda,sh,工具安装,0.9913331866264343
3/e,t,使用参考,0.9133680462837219
3/e,c,编译安装,0.9154592156410217
3/e,/,使用参考,0.945207417011261
3/e,r,使用参考,0.9211821556091309
3/e,o,编译安装,0.9814929366111755
3/e,f,使用参考,0.9290663599967957
3/e,i,编译安装,0.9851963520050049
3/e,le.d/co,使用参考,0.9429782032966614
3/e,n,编译安装,0.909514844417572
3/e,d,使用参考,0.9133068919181824
3/e,a,编译安装,0.8688047528266907
3/e,.,使用参考,0.931083083152771
t,c,使用参考,0.9724938869476318
t,/,使用参考,0.957331120967865
t,p,使用参考,0.9716688990592957
t,r,使用参考,0.9412034153938293
t,o,使用参考,0.9724459052085876
t,f,使用参考,0.9502623081207275
t,i,使用参考,0.9725012183189392
t,le.d/co,使用参考,0.9582905173301697
t,n,使用参考,0.9728376865386963
t,d,使用参考,0.9557378888130188
t,a,使用参考,0.9729793667793274
t,.,使用参考,0.9519181251525879
t,sh,使用参考,0.9690736532211304
c,/,使用参考,0.9726216793060303
c,p,工具安装,0.9881686568260193
c,r,使用参考,0.9718234539031982
c,o,工具安装,0.9880152344703674
c,f,使用参考,0.9721164703369141
c,i,工具安装,0.9890314936637878
c,le.d/co,使用参考,0.9728336334228516
c,n,工具安装,0.9894078969955444
c,d,使用参考,0.9728090167045593
c,a,工具安装,0.9879783391952515
c,.,使用参考,0.9710917472839355
c,sh,工具安装,0.9914324283599854
/,p,使用参考,0.9724951386451721
/,r,使用参考,0.951847493648529
/,o,使用参考,0.9728715419769287
/,f,使用参考,0.9573992490768433
/,i,使用参考,0.9725587368011475
/,le.d/co,使用参考,0.9538246989250183
/,n,使用参考,0.9725168943405151
/,d,使用参考,0.9594565033912659
/,a,使用参考,0.9725971817970276
/,.,使用参考,0.9596455097198486
/,sh,使用参考,0.967563271522522
p,r,使用参考,0.9710084199905396
p,o,工具安装,0.9884181618690491
p,f,使用参考,0.9690043926239014
p,i,工具安装,0.9877474308013916
p,le.d/co,使用参考,0.9678492546081543
p,n,工具安装,0.9889187216758728
p,d,使用参考,0.972318172454834
p,a,工具安装,0.9878138303756714
p,.,使用参考,0.9711331129074097
p,sh,工具安装,0.9915969967842102
r,o,使用参考,0.9706296920776367
r,f,使用参考,0.9351933598518372
r,i,使用参考,0.9705162644386292
r,le.d/co,使用参考,0.9402911067008972
r,n,使用参考,0.9711353778839111
r,d,使用参考,0.9325451254844666
r,a,使用参考,0.9722291827201843
r,.,使用参考,0.9476819634437561
r,sh,使用参考,0.9720284938812256
o,f,使用参考,0.9712087512016296
o,i,工具安装,0.9868354797363281
o,le.d/co,使用参考,0.9722446203231812
o,n,工具安装,0.9896039962768555
o,d,使用参考,0.9729303121566772
o,a,工具安装,0.9912294149398804
o,.,使用参考,0.9722384214401245
o,sh,工具安装,0.989935576915741
f,i,使用参考,0.9711602330207825
f,le.d/co,使用参考,0.9503681659698486
f,n,使用参考,0.9715834856033325
f,d,使用参考,0.9419507384300232
f,a,使用参考,0.9724499583244324
f,.,使用参考,0.9532455205917358
f,sh,使用参考,0.9718343615531921
i,le.d/co,使用参考,0.9722440242767334
i,n,工具安装,0.9876207709312439
i,d,使用参考,0.9728661179542542
i,a,工具安装,0.9909960627555847
i,.,使用参考,0.9715496897697449
i,sh,工具安装,0.9897543787956238
le.d/co,n,使用参考,0.9725832939147949
le.d/co,d,使用参考,0.9332863092422485
le.d/co,a,使用参考,0.9728438854217529
le.d/co,.,使用参考,0.9454335570335388
le.d/co,sh,使用参考,0.9709595441818237
n,d,使用参考,0.9726138710975647
n,a,工具安装,0.9882848262786865
n,.,使用参考,0.9703946113586426
n,sh,工具安装,0.9913699626922607
d,a,使用参考,0.9726988077163696
d,.,使用参考,0.954181432723999
d,sh,使用参考,0.9687846899032593
a,.,使用参考,0.970846951007843
a,sh,工具安装,0.991331934928894
.,sh,使用参考,0.966045081615448
conda,"init bash
",工具安装,0.9892338514328003
Conda,清华源,使用安装,0.9928079843521118
Conda,https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/,使用参考,0.9381293058395386
清华源,https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/,详情参考,0.9896184802055359
虚拟环境,Python,使用安装,0.9909963607788086
虚拟环境,3.7.5,版本,0.9408048987388611
Python,3.7.5,版本,0.9973735809326172
conda,create,工具安装,0.9922245740890503
conda,mindpy3,工具安装,0.9810170531272888
conda,python,工具安装,0.9915504455566406
conda,3.7.5,版本,0.9973664879798889
create,mindpy3,工具安装,0.9815037250518799
create,python,工具安装,0.9890882968902588
create,3.7.5,版本,0.9973577857017517
mindpy3,python,工具安装,0.8844090104103088
mindpy3,3.7.5,版本,0.9973315000534058
python,3.7.5,版本,0.9973684549331665
APT,Python,安装,0.9549844264984131
Python,命令,使用安装,0.9919120073318481
oftware-properties-common,"y
",工具安装,0.9648072123527527
tall,python3,工具安装,0.9541983604431152
tall,.7,版本,0.9973830580711365
tall,".7-dev python3.7-distutils python3-pip -y
",编译安装,0.9103405475616455
python3,.7,版本,0.9973897337913513
python3,".7-dev python3.7-distutils python3-pip -y
",编译安装,0.9387145042419434
.7,".7-dev python3.7-distutils python3-pip -y
",版本,0.9970448613166809
python,ht,工具安装,0.9527759552001953
python,tps://repo.huaweicloud.com/repository/pypi/simple,使用参考,0.9711834788322449
pip installpip,tps://repo.huaweicloud.com/repository/pypi/simple,使用参考,0.8609583377838135
ht,tps://repo.huaweicloud.com/repository/pypi/simple,使用参考,0.9720620512962341
pipconfig set global.index-url,"https://repo.huaweicloud.com/repository/pypi/simple
",编译安装,0.8886280655860901
Python,版本,使用安装,0.9928923845291138
Python,命令,使用安装,0.9923970103263855
Python,3.7,版本,0.9973835349082947
版本,命令,创建或使用关联,0.9861430525779724
命令,Python,使用安装,0.9932525753974915
命令,版本,创建或使用关联,0.9900118708610535
Python,版本,使用安装,0.9930456280708313
GCC,"gmp
",工具安装,0.992133378982544
命令,GCC,使用安装,0.9932977557182312
命令,gmp,使用安装,0.9931650757789612
GCC,gmp,工具安装,0.9918729662895203
版本,GCC,使用安装,0.9932301044464111
版本,命令,创建或使用关联,0.988389253616333
GCC,命令,使用安装,0.9916061162948608
GCC,CUDA,工具安装,0.993104875087738
GCC,10.1,版本,0.9973861575126648
CUDA,10.1,版本,0.9973874688148499
命令,Open MPI,使用安装,0.9933308959007263
curl,"https://download.open-mpi.org/release/open-mpi/v4.0/openmpi-4.0.3.tar.gz
",编译安装,0.9376032948493958
CUDA,cuD,工具安装,0.8318786025047302
CUDA,https://developer.nvidia.com/nvidia-tensorrt-7x-download,使用参考,0.8463708162307739
CUDA,nsorR,工具安装,0.8429495096206665
CUDA,AR格,工具安装,0.8213961720466614
CUDA,.2.,版本,0.9973479509353638
CUDA,x,使用安装,0.9868854284286499
CUDA,命令,使用安装,0.9796035885810852
cuD,TensorR,工具安装,0.8027830123901367
cuD,nsorR,工具安装,0.8676468133926392
cuD,AR格,工具安装,0.8946670889854431
cuD,.2.,版本,0.9972910284996033
cuD,untu-18.04.,上面安装,0.8518038988113403
cuD,x,使用安装,0.9852908849716187
cuD,命令,使用安装,0.9745513796806335
TensorR,nsorR,工具安装,0.8583726286888123
TensorR,AR格,工具安装,0.857299268245697
TensorR,.2.,版本,0.9972763657569885
TensorR,untu-18.04.,上面安装,0.8747681975364685
TensorR,x,使用安装,0.9825659990310669
TensorR,命令,使用安装,0.9698243141174316
https://developer.nvidia.com/nvidia-tensorrt-7x-download,nsorR,使用参考,0.8825268149375916
https://developer.nvidia.com/nvidia-tensorrt-7x-download,.2.,版本,0.8994548320770264
https://developer.nvidia.com/nvidia-tensorrt-7x-download,x,详情参考,0.9505639672279358
https://developer.nvidia.com/nvidia-tensorrt-7x-download,8dnn8.0,使用参考,0.8463209271430969
https://developer.nvidia.com/nvidia-tensorrt-7x-download,命令,详情参考,0.9372404217720032
nsorR,.2.,版本,0.9973098039627075
nsorR,untu-18.04.,上面安装,0.8978069424629211
nsorR,x,使用安装,0.9818019270896912
nsorR,命令,使用安装,0.9652783870697021
AR格,.2.,版本,0.9973311424255371
AR格,x,使用安装,0.9812026023864746
AR格,命令,使用安装,0.9755644798278809
.2.,untu-18.04.,版本,0.993129551410675
.2.,x,版本,0.985235333442688
.2.,8dnn8.0,版本,0.9969520568847656
.2.,命令,版本,0.9560756683349609
untu-18.04.,8dnn8.0,上面安装,0.905224621295929
.2.,untu-18,版本,0.9966533780097961
.2.,.04.,版本,0.997334361076355
untu-18,.04.,版本,0.9965732097625732
cd TensorR,7.2.2.,版本,0.9941242337226868
版本,https://www.mindspore.cn/versions,详情参考,0.988817572593689
版本,MindSpore,使用安装,0.9926960468292236
版本,SHA-256,使用安装,0.9919814467430115
版本,1.7.0,版本,0.9300520420074463
版本,命令,创建或使用关联,0.9408705234527588
https://www.mindspore.cn/versions,MindSpore,使用参考,0.9458273649215698
https://www.mindspore.cn/versions,SHA-256,使用参考,0.956387996673584
https://www.mindspore.cn/versions,1.7.0,版本,0.831849217414856
https://www.mindspore.cn/versions,命令,详情参考,0.9824120402336121
MindSpore,SHA-256,工具安装,0.980280339717865
MindSpore,1.7.0,版本,0.9972981810569763
MindSpore,命令,使用安装,0.9908590912818909
SHA-256,1.7.0,版本,0.997286319732666
SHA-256,命令,使用安装,0.9901511669158936
1.7.0,命令,版本,0.9247611165046692
CUDA,版本,使用安装,0.9931207299232483
CUDA,Python,工具安装,0.9923216700553894
CUDA,命令,使用安装,0.9919680953025818
CUDA,MindSpore,工具安装,0.9892639517784119
版本,Python,使用安装,0.9932929277420044
版本,命令,创建或使用关联,0.9889160394668579
版本,MindSpore,使用安装,0.9932190775871277
